habilidade_id,no_id_origem,ordem,texto,no_id_destino,correta,feedback
EF.09.MAT.3.99,e3_imagem_basica,2,"Os ângulos devem ser iguais, e os lados devem estar em proporção.",e4_definicao_formal,TRUE,Exatamente. Mesmos ângulos e lados proporcionais.
EF.09.MAT.3.99,e3_imagem_basica,3,"Os lados devem ser todos iguais, e os ângulos podem variar.",e3_corrige_imagem,FALSE,Lados iguais e ângulos diferentes não fazem sentido em triângulos.
EF.09.MAT.3.99,e3_corrige_imagem,1,"Entendido, continuar ➔",e4_definicao_formal,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e4_definicao_formal,1,"Entendido, continuar ➔",e4_condicoes_resumo,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e4_condicoes_resumo,1,"Entendido, continuar ➔",e5_condicao_AA,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e5_condicao_AA,1,"Entendido, continuar ➔",e5_escolha_AA,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e5_escolha_AA,1,"Nada, precisamos de mais informações sobre lados.",e5_corrige_AA,FALSE,A soma de 180° garante que o terceiro ângulo também coincide.
EF.09.MAT.3.99,e5_escolha_AA,2,Os triângulos são semelhantes (condição AA).,e6_condicao_LAL,TRUE,Correto. AA é suficiente para semelhança.
EF.09.MAT.3.99,e5_escolha_AA,3,Os triângulos são congruentes.,e5_corrige_AA,FALSE,Congruência exige igualdade de lados também.
EF.09.MAT.3.99,e5_corrige_AA,1,"Entendido, continuar ➔",e6_condicao_LAL,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e6_condicao_LAL,1,"Entendido, continuar ➔",e6_escolha_LAL,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e6_escolha_LAL,1,"Sim, pela condição LAL (lados que formam o ângulo B/E).",e7_condicao_LLL,TRUE,Correto: um ângulo igual + lados adjacentes proporcionais.
EF.09.MAT.3.99,e6_escolha_LAL,2,"Não, só AA pode garantir semelhança.",e6_corrige_LAL,FALSE,LAL também é uma condição suficiente.
EF.09.MAT.3.99,e6_escolha_LAL,3,"Não, precisaríamos de todos os três lados proporcionais.",e6_corrige_LAL,FALSE,"LAL já é suficiente, desde que os lados sejam adjacentes ao ângulo."
EF.09.MAT.3.99,e6_corrige_LAL,1,"Entendido, continuar ➔",e7_condicao_LLL,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e7_condicao_LLL,1,"Entendido, continuar ➔",e7_escolha_LLL,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e7_escolha_LLL,1,"Sim, porque cada lado do segundo é o dobro do correspondente no primeiro.",e8_exemplo_LLL_detalhe,TRUE,Correto: fator de escala 2 e mesma forma.
EF.09.MAT.3.99,e7_escolha_LLL,2,"Não, porque os ângulos podem ser diferentes.",e7_corrige_LLL,FALSE,"Se os lados são proporcionais, os ângulos ficam determinados e iguais."
EF.09.MAT.3.99,e7_escolha_LLL,3,"Só podemos garantir congruência, não semelhança.",e7_corrige_LLL,FALSE,"Congruência exigiria lados iguais, não apenas proporcionais."
EF.09.MAT.3.99,e7_corrige_LLL,1,"Entendido, continuar ➔",e8_exemplo_LLL_detalhe,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e8_exemplo_LLL_detalhe,1,"Entendido, continuar ➔",e9_identificar_correspondencia,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e9_identificar_correspondencia,1,"Entendido, continuar ➔",e9_escolha_correspondencia,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e9_escolha_correspondencia,1,\( \frac{AB}{DE} = \frac{BC}{EF} = \frac{AC}{DF} \).,e10_exemplo_proporcao,TRUE,Perfeito: segue a ordem das letras na nomeação da semelhança.
EF.09.MAT.3.99,e9_escolha_correspondencia,2,\( \frac{AB}{EF} = \frac{BC}{DE} = \frac{AC}{DF} \).,e9_corrige_correspondencia,FALSE,"Misturou os lados correspondentes; não segue a ordem A↔D, B↔E, C↔F."
EF.09.MAT.3.99,e9_escolha_correspondencia,3,"Qualquer ordem serve, desde que todas as frações sejam iguais.",e9_corrige_correspondencia,FALSE,A ordem importa: cada lado deve ser comparado com o seu correspondente.
EF.09.MAT.3.99,e9_corrige_correspondencia,1,"Entendido, continuar ➔",e10_exemplo_proporcao,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e10_exemplo_proporcao,1,"Entendido, continuar ➔",e11_problema_contextual,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e11_problema_contextual,1,"Entendido, continuar ➔",e11_escolha_contexto,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e11_escolha_contexto,1,"Sim, porque ambos têm o mesmo ângulo em relação ao Sol e estão sobre o mesmo chão.",e12_calculo_altura_predio,TRUE,Correto: isso garante ângulos iguais; os triângulos são semelhantes.
EF.09.MAT.3.99,e11_escolha_contexto,2,"Não, porque o prédio é mais alto.",e11_corrige_contexto,FALSE,Ser maior não impede semelhança; basta mesma forma.
EF.09.MAT.3.99,e11_escolha_contexto,3,Não podemos saber sem medir todos os ângulos.,e11_corrige_contexto,FALSE,A situação física garante ângulos iguais (raios solares paralelos).
EF.09.MAT.3.99,e11_corrige_contexto,1,"Entendido, continuar ➔",e12_calculo_altura_predio,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e12_calculo_altura_predio,1,"Entendido, continuar ➔",e13_sintese,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e13_sintese,1,Basta que os triângulos tenham o mesmo perímetro.,e13_corrige_sintese,FALSE,Perímetros iguais não garantem mesma forma.
EF.09.MAT.3.99,e13_sintese,2,"Precisamos de ângulos correspondentes iguais e lados correspondentes proporcionais, o que pode ser verificado por AA, LAL ou LLL.",e_final,TRUE,Excelente síntese.
EF.09.MAT.3.99,e13_sintese,3,Só AA funciona; LAL e LLL não garantem semelhança.,e13_corrige_sintese,FALSE,LAL e LLL também são condições suficientes.
EF.09.MAT.3.99,e13_corrige_sintese,1,"Entendido, continuar ➔",e_final,,Vamos seguir passo a passo.
EF.09.MAT.3.99,e_final,1,"Se dois ângulos de um triângulo são iguais a dois ângulos de outro, os triângulos são semelhantes pela condição AA.",,FALSE,
EF.09.MAT.3.99,e_final,2,"Se os três lados de um triângulo são proporcionais aos três lados de outro, os triângulos são semelhantes pela condição LLL.",,FALSE,
EF.09.MAT.3.99,e_final,3,"Se um ângulo é comum e os lados que formam esse ângulo estão em proporção, os triângulos são semelhantes pela condição LAL.",,FALSE,
EF.09.MAT.3.99,e_final,4,Todas as afirmativas acima estão corretas.,,TRUE,
EF.09.MAT.3.102,e1,1,"Nada específico, só lembro do nome do matemático.",e2_nada_especifico,TRUE,"Tudo bem, vamos construir a ideia do zero."
EF.09.MAT.3.102,e1,2,"Lembro de retas paralelas cortadas por transversais, mas não sei montar as proporções.",e2_retaseproporcao,TRUE,"Ótimo ponto de partida, vamos organizar as frações."
EF.09.MAT.3.102,e1,3,"Penso em segmentos proporcionais, mas às vezes confundo quais segmentos comparar.",e2_confusao_segmentos,TRUE,Vamos focar na identificação dos segmentos correspondentes.
EF.09.MAT.3.102,e1,4,Me sinto seguro com o Teorema de Tales e já o uso em problemas de semelhança de triângulos.,e2_avancado,TRUE,"Excelente, vamos refinar com problemas mais ricos."
EF.09.MAT.3.102,e2_nada_especifico,1,"Entendido, continuar ➔",e3_figura_basica,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e2_retaseproporcao,1,"Entendido, continuar ➔",e3_figura_basica,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e2_confusao_segmentos,1,"Entendido, continuar ➔",e3_figura_basica,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e2_avancado,1,"Entendido, continuar ➔",e3_figura_basica,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e3_figura_basica,1,"Entendido, continuar ➔",e3_enunciado_tales,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e3_enunciado_tales,1,"Entendido, continuar ➔",e4_escolha_enunciado,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e4_escolha_enunciado,1,Um feixe de retas paralelas determina sobre duas transversais segmentos proporcionais.,e5_interpretar_figura,TRUE,Essa é a forma clássica do enunciado.
EF.09.MAT.3.102,e4_escolha_enunciado,2,Qualquer conjunto de três retas produz segmentos iguais em qualquer figura.,e4_corrige_enunciado,FALSE,Não basta ter três retas; é preciso paralelismo e transversais.
EF.09.MAT.3.102,e4_escolha_enunciado,3,Todo triângulo retângulo tem lados proporcionais.,e4_corrige_enunciado,FALSE,"Isso é Pitágoras, não Tales."
EF.09.MAT.3.102,e4_corrige_enunciado,1,"Entendido, continuar ➔",e5_interpretar_figura,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e5_interpretar_figura,1,"Entendido, continuar ➔",e5_montar_proporcao_simples,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e5_montar_proporcao_simples,1,\( \frac{3}{5} = \frac{6}{x} \).,e6_resolver_proporcao_simples,TRUE,"Correto: 3 corresponde a 6, 5 corresponde a \( x \)."
EF.09.MAT.3.102,e5_montar_proporcao_simples,2,\( \frac{3}{6} = \frac{5}{x} \).,e5_corrige_proporcao_simples,FALSE,Essa comparação inverte a ordem dos correspondentes.
EF.09.MAT.3.102,e5_montar_proporcao_simples,3,\( \frac{5}{3} = \frac{6}{x} \).,e5_corrige_proporcao_simples,FALSE,A proporção deixa de associar os segmentos na mesma posição sobre as transversais.
EF.09.MAT.3.102,e5_corrige_proporcao_simples,1,"Entendido, continuar ➔",e6_resolver_proporcao_simples,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e6_resolver_proporcao_simples,1,"Entendido, continuar ➔",e7_tales_semelhanca_triangulos,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e7_tales_semelhanca_triangulos,1,"Entendido, continuar ➔",e7_escolha_semelhanca,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e7_escolha_semelhanca,1,Porque compartilham ângulos e têm lados correspondentes em proporção.,e8_exemplo_semelhanca,TRUE,Exato: isso é semelhança AA + LAL.
EF.09.MAT.3.102,e7_escolha_semelhanca,2,Porque todo triângulo é automaticamente semelhante a qualquer outro.,e7_corrige_semelhanca,FALSE,Semelhança exige condições específicas (ângulos/lados).
EF.09.MAT.3.102,e7_escolha_semelhanca,3,Porque o Teorema de Tales diz isso sem precisar ver ângulos.,e7_corrige_semelhanca,FALSE,"O teorema afirma a proporcionalidade, que pode ser vista via semelhança."
EF.09.MAT.3.102,e7_corrige_semelhanca,1,"Entendido, continuar ➔",e8_exemplo_semelhanca,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e8_exemplo_semelhanca,1,"Entendido, continuar ➔",e9_problema_escala_mapa,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e9_problema_escala_mapa,1,"Entendido, continuar ➔",e9_escolha_mapa,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e9_escolha_mapa,1,3 cm.,e10_resolucao_mapa,TRUE,Vamos conferir pela proporção.
EF.09.MAT.3.102,e9_escolha_mapa,2,\( x \) tal que \( \frac{4}{6} = \frac{2}{x} \).,e10_resolucao_mapa,TRUE,"Correto, essa é a igualdade que devemos resolver."
EF.09.MAT.3.102,e9_escolha_mapa,3,Não há como saber sem a escala do mapa.,e9_corrige_mapa,FALSE,A escala não muda a proporção entre os segmentos no papel.
EF.09.MAT.3.102,e9_corrige_mapa,1,"Entendido, continuar ➔",e10_resolucao_mapa,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e10_resolucao_mapa,1,"Entendido, continuar ➔",e11_problema_construcao,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e11_problema_construcao,1,"Entendido, continuar ➔",e11_escolha_construcao,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e11_escolha_construcao,1,"Teorema de Tales, pois um feixe de paralelas determina segmentos proporcionais nas transversais.",e12_reflexao_tales_semelhanca,TRUE,Exatamente: as paralelas garantem que a divisão é proporcional.
EF.09.MAT.3.102,e11_escolha_construcao,2,"Teorema de Pitágoras, pois os segmentos formam triângulos retângulos.",e11_corrige_construcao,FALSE,"Pitágoras trata de triângulos retângulos, não dessa divisão em feixe de paralelas."
EF.09.MAT.3.102,e11_escolha_construcao,3,"Apenas a soma dos comprimentos, sem precisar de nenhum teorema.",e11_corrige_construcao,FALSE,"Sem paralelismo e proporcionalidade, não há garantia geométrica da igualdade."
EF.09.MAT.3.102,e11_corrige_construcao,1,"Entendido, continuar ➔",e12_reflexao_tales_semelhanca,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e12_reflexao_tales_semelhanca,1,"Entendido, continuar ➔",e13_sintese_final,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e13_sintese_final,1,"Ele serve apenas para decorar frações, sem interpretação geométrica.",e13_corrige_sintese,FALSE,O teorema nasce da geometria de paralelas e transversais.
EF.09.MAT.3.102,e13_sintese_final,2,"Ele permite montar proporções corretas entre segmentos de transversais de um feixe de paralelas, conectando geometria e números.",e_final,TRUE,Boa síntese.
EF.09.MAT.3.102,e13_sintese_final,3,"Ele é usado apenas em exercícios de prova, sem ligação com situações reais.",e13_corrige_sintese,FALSE,"Vimos aplicações em mapas, construção e escalas."
EF.09.MAT.3.102,e13_corrige_sintese,1,"Entendido, continuar ➔",e_final,,Vamos seguir passo a passo.
EF.09.MAT.3.102,e_final,1,"Um feixe de retas paralelas determina, sobre duas retas transversais, segmentos proporcionais.",,FALSE,
EF.09.MAT.3.102,e_final,2,"Em um feixe de paralelas cortadas por duas transversais, a razão entre dois segmentos quaisquer de uma transversal é igual à razão entre os segmentos correspondentes da outra.",,FALSE,
EF.09.MAT.3.102,e_final,3,"O Teorema de Tales pode ser usado para encontrar medidas desconhecidas em situações de mapas, escalas e construção, montando e resolvendo proporções.",,FALSE,
EF.09.MAT.3.102,e_final,4,Todas as afirmativas acima estão corretas.,,TRUE,
EF.09.MAT.2.96,e1,1,"Pânico. Vejo fórmulas sen, cos, tg, mas não entendo o que significam.",e2_panico,TRUE,"Vamos começar pela ideia geométrica, não pela fórmula decorada."
EF.09.MAT.2.96,e1,2,"Lembro que tem a ver com triângulo retângulo, mas não sei qual razão usar em cada problema.",e2_sabe_meio,TRUE,Ótimo ponto de partida. Vamos organizar 'quando usar qual'.
EF.09.MAT.2.96,e1,3,"Sei as fórmulas básicas, mas me confundo na hora de relacionar com ângulos e lados.",e2_confusao,TRUE,Vamos fixar o papel de cada lado em relação ao ângulo.
EF.09.MAT.2.96,e1,4,Me sinto à vontade com trigonometria no triângulo retângulo.,e2_avancado,TRUE,"Excelente, vamos trabalhar problemas mais ricos."
EF.09.MAT.2.96,e2_panico,1,"Entendido, continuar ➔",e3_triangulo_base,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e2_sabe_meio,1,"Entendido, continuar ➔",e3_triangulo_base,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e2_confusao,1,"Entendido, continuar ➔",e3_triangulo_base,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e2_avancado,1,"Entendido, continuar ➔",e3_triangulo_base,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e3_triangulo_base,1,"Entendido, continuar ➔",e3_identificar_oposto_adjacente,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e3_identificar_oposto_adjacente,1,Cateto oposto: \( BC \); cateto adjacente: \( AC \).,e4_definicao_razoes,TRUE,Perfeito. A hipotenusa continua sendo \( AB \).
EF.09.MAT.2.96,e3_identificar_oposto_adjacente,2,Cateto oposto: \( AC \); cateto adjacente: \( BC \).,e3_corrige_oposto_adjacente,FALSE,Repare qual lado não encosta no \( \angle A \).
EF.09.MAT.2.96,e3_identificar_oposto_adjacente,3,Hipotenusa: \( AC \); catetos: \( AB \) e \( BC \).,e3_corrige_oposto_adjacente,FALSE,A hipotenusa é sempre o lado oposto ao ângulo reto.
EF.09.MAT.2.96,e3_corrige_oposto_adjacente,1,"Entendido, continuar ➔",e4_definicao_razoes,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e4_definicao_razoes,1,"Entendido, continuar ➔",e4_escolha_definicao,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e4_escolha_definicao,1,Seno: oposto/hipotenusa; Cosseno: adjacente/hipotenusa; Tangente: oposto/adjacente.,e5_aplicar_definicao_simples,TRUE,Isso mesmo.
EF.09.MAT.2.96,e4_escolha_definicao,2,Seno: hipotenusa/oposto; Cosseno: hipotenusa/adjacente; Tangente: adjacente/oposto.,e4_corrige_definicao,FALSE,"As razões sempre são ""cateto sobre"" outro lado, não o inverso."
EF.09.MAT.2.96,e4_escolha_definicao,3,Todas são hipotenusa sobre algum cateto.,e4_corrige_definicao,FALSE,"A tangente não envolve hipotenusa, só catetos."
EF.09.MAT.2.96,e4_corrige_definicao,1,"Entendido, continuar ➔",e5_aplicar_definicao_simples,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e5_aplicar_definicao_simples,1,"Entendido, continuar ➔",e5_escolha_exemplo_simples,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e5_escolha_exemplo_simples,1,"sen(\( \theta \)) = 3/5, cos(\( \theta \)) = 4/5, tan(\( \theta \)) = 3/4.",e6_relacionar_angulo_medida,TRUE,Correto.
EF.09.MAT.2.96,e5_escolha_exemplo_simples,2,"sen(\( \theta \)) = 5/3, cos(\( \theta \)) = 5/4, tan(\( \theta \)) = 4/3.",e5_corrige_exemplo_simples,FALSE,Inverteu as frações.
EF.09.MAT.2.96,e5_escolha_exemplo_simples,3,"sen(\( \theta \)) = 3/4, cos(\( \theta \)) = 4/3, tan(\( \theta \)) = 5/4.",e5_corrige_exemplo_simples,FALSE,Essas razões não seguem as definições.
EF.09.MAT.2.96,e5_corrige_exemplo_simples,1,"Entendido, continuar ➔",e6_relacionar_angulo_medida,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e6_relacionar_angulo_medida,1,"Entendido, continuar ➔",e6_escolha_relacao,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e6_escolha_relacao,1,"Seno, pois envolve oposto e hipotenusa.",e6_corrige_relacao,FALSE,Você precisa relacionar adjacente com hipotenusa.
EF.09.MAT.2.96,e6_escolha_relacao,2,"Cosseno, pois relaciona cateto adjacente e hipotenusa.",e7_problema_escada,TRUE,Exato: cos(\( \theta \)) = adjacente/hipotenusa.
EF.09.MAT.2.96,e6_escolha_relacao,3,"Tangente, pois não usa a hipotenusa.",e6_corrige_relacao,FALSE,Tangente não aproveita a informação da hipotenusa.
EF.09.MAT.2.96,e6_corrige_relacao,1,"Entendido, continuar ➔",e7_problema_escada,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e7_problema_escada,1,"Entendido, continuar ➔",e7_escolha_escada,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e7_escolha_escada,1,2 m.,e8_corrige_escada,FALSE,Vamos conferir pelo cálculo passo a passo.
EF.09.MAT.2.96,e7_escolha_escada,2,"2 m (pois adjacente = cos(60°) · 4 = 0,5 · 4 = 2).",e8_problema_altura,TRUE,Correto: aplicamos cosseno diretamente.
EF.09.MAT.2.96,e7_escolha_escada,3,8 m.,e8_corrige_escada,FALSE,"Essa seria a hipotenusa multiplicada por 2, sem relação com o cosseno."
EF.09.MAT.2.96,e8_corrige_escada,1,"Entendido, continuar ➔",e8_problema_altura,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e8_problema_altura,1,"Entendido, continuar ➔",e8_escolha_altura,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e8_escolha_altura,1,"3,464 m (aprox.).",e9_corrige_altura,FALSE,Vamos ver o cálculo passo a passo.
EF.09.MAT.2.96,e8_escolha_altura,2,"3,464 m (pois oposto = sen(60°) · 4 = 0,866 · 4).",e9_relacao_tangente,TRUE,Correto: aplica-se seno para obter a altura.
EF.09.MAT.2.96,e8_escolha_altura,3,"1,732 m.",e9_corrige_altura,FALSE,Esse é metade do valor correto; reveja a multiplicação.
EF.09.MAT.2.96,e9_corrige_altura,1,"Entendido, continuar ➔",e9_relacao_tangente,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e9_relacao_tangente,1,"Entendido, continuar ➔",e9_escolha_tangente,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e9_escolha_tangente,1,3/4.,e10_problema_rampa,TRUE,Correto: oposto/adjacente.
EF.09.MAT.2.96,e9_escolha_tangente,2,4/3.,e9_corrige_tangente,FALSE,Inverteu os lados na razão.
EF.09.MAT.2.96,e9_escolha_tangente,3,3/5.,e9_corrige_tangente,FALSE,"Incluiu hipotenusa, que não aparece na tangente."
EF.09.MAT.2.96,e9_corrige_tangente,1,"Entendido, continuar ➔",e10_problema_rampa,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e10_problema_rampa,1,"Entendido, continuar ➔",e10_escolha_rampa,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e10_escolha_rampa,1,"Que para cada 1 m na horizontal, a rampa sobe 0,5 m na vertical.",e11_reflexao_trigonometria,TRUE,Boa interpretação geométrica da tangente.
EF.09.MAT.2.96,e10_escolha_rampa,2,"Que a rampa tem 0,5 m de comprimento total.",e10_corrige_rampa,FALSE,"Esse valor é uma razão, não o comprimento da rampa."
EF.09.MAT.2.96,e10_escolha_rampa,3,"Que o ângulo \( \theta \) mede 0,5°.",e10_corrige_rampa,FALSE,"Tangente não é o valor do ângulo em graus, mas a razão entre lados."
EF.09.MAT.2.96,e10_corrige_rampa,1,"Entendido, continuar ➔",e11_reflexao_trigonometria,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e11_reflexao_trigonometria,1,"Entendido, continuar ➔",e12_sintese_final,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e12_sintese_final,1,"É apenas um conjunto de fórmulas de sen, cos e tg para decorar.",e12_corrige_sintese,FALSE,"Na verdade, são relações geométricas entre lados e ângulos."
EF.09.MAT.2.96,e12_sintese_final,2,"É o estudo das relações entre ângulos e lados de triângulos retângulos, usando seno, cosseno e tangente como razões entre catetos e hipotenusa.",e_final,TRUE,Excelente síntese.
EF.09.MAT.2.96,e12_sintese_final,3,Serve apenas para calcular comprimento de hipotenusa.,e12_corrige_sintese,FALSE,"Usamos também para catetos, alturas, distâncias horizontais etc."
EF.09.MAT.2.96,e12_corrige_sintese,1,"Entendido, continuar ➔",e_final,,Vamos seguir passo a passo.
EF.09.MAT.2.96,e_final,1,"Em um triângulo retângulo, sen(\( \theta \)) é a razão entre o cateto oposto ao ângulo \( \theta \) e a hipotenusa.",,FALSE,
EF.09.MAT.2.96,e_final,2,"Em um triângulo retângulo, cos(\( \theta \)) é a razão entre o cateto adjacente ao ângulo \( \theta \) e a hipotenusa.",,FALSE,
EF.09.MAT.2.96,e_final,3,"Em um triângulo retângulo, tan(\( \theta \)) é a razão entre o cateto oposto e o cateto adjacente ao ângulo \( \theta \).",,FALSE,
EF.09.MAT.2.96,e_final,4,Todas as afirmativas acima estão corretas.,,TRUE,
EF.09.MAT.3.98,e1,1,Eu não sei diferenciar ângulo central de ângulo inscrito.,e2_nao_diferencia,TRUE,Vamos começar pelas definições claras.
EF.09.MAT.3.98,e1,2,"Eu sei identificar, mas não lembro as relações entre ângulo e arco.",e2_sabe_meio,TRUE,"Ótimo, vamos fixar as fórmulas e seu sentido geométrico."
EF.09.MAT.3.98,e1,3,"Eu lembro que o ângulo inscrito ""vale metade"", mas não estou seguro quando isso se aplica.",e2_meia_duvida,TRUE,Vamos ver exatamente quando e por quê.
EF.09.MAT.3.98,e1,4,Me sinto à vontade com arcos e ângulos na circunferência.,e2_avancado,TRUE,"Excelente, vamos trabalhar problemas com mais etapas e uso de software."
EF.09.MAT.3.98,e2_nao_diferencia,1,"Entendido, continuar ➔",e3_definicoes_basicas,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e2_sabe_meio,1,"Entendido, continuar ➔",e3_definicoes_basicas,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e2_meia_duvida,1,"Entendido, continuar ➔",e3_definicoes_basicas,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e2_avancado,1,"Entendido, continuar ➔",e3_definicoes_basicas,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e3_definicoes_basicas,1,"Entendido, continuar ➔",e3_figura_central_inscrito,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e3_figura_central_inscrito,1,O ângulo com vértice no centro é central; o com vértice na circunferência é inscrito.,e4_relacao_central_arco,TRUE,Exatamente.
EF.09.MAT.3.98,e3_figura_central_inscrito,2,O ângulo maior é sempre inscrito e o menor é sempre central.,e3_corrige_central_inscrito,FALSE,"O tamanho não define o tipo, e sim a posição do vértice."
EF.09.MAT.3.98,e3_figura_central_inscrito,3,Qualquer ângulo desenhado perto do círculo é inscrito.,e3_corrige_central_inscrito,FALSE,"Precisamos olhar para o vértice, não para a ""proximidade""."
EF.09.MAT.3.98,e3_corrige_central_inscrito,1,"Entendido, continuar ➔",e4_relacao_central_arco,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e4_relacao_central_arco,1,"Entendido, continuar ➔",e4_escolha_central_arco,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e4_escolha_central_arco,1,120°.,e5_relacao_inscrito_arco,TRUE,Correto: arco e ângulo central têm mesma medida.
EF.09.MAT.3.98,e4_escolha_central_arco,2,60°.,e4_corrige_central_arco,FALSE,"60° será importante para ângulo inscrito, não para o central."
EF.09.MAT.3.98,e4_escolha_central_arco,3,240°.,e4_corrige_central_arco,FALSE,240° seria o arco complementar; aqui queremos o arco interceptado diretamente.
EF.09.MAT.3.98,e4_corrige_central_arco,1,"Entendido, continuar ➔",e5_relacao_inscrito_arco,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e5_relacao_inscrito_arco,1,"Entendido, continuar ➔",e5_escolha_inscrito_arco,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e5_escolha_inscrito_arco,1,60°.,e6_exemplo_central_inscrito,TRUE,Correto: ângulo inscrito = metade do arco.
EF.09.MAT.3.98,e5_escolha_inscrito_arco,2,120°.,e5_corrige_inscrito_arco,FALSE,"Esse valor é o do ângulo central, não do inscrito."
EF.09.MAT.3.98,e5_escolha_inscrito_arco,3,240°.,e5_corrige_inscrito_arco,FALSE,"240° seria um arco maior, não o ângulo inscrito."
EF.09.MAT.3.98,e5_corrige_inscrito_arco,1,"Entendido, continuar ➔",e6_exemplo_central_inscrito,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e6_exemplo_central_inscrito,1,"Entendido, continuar ➔",e7_problema_simples_arco_inscrito,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e7_problema_simples_arco_inscrito,1,"Entendido, continuar ➔",e7_escolha_problema_simples,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e7_escolha_problema_simples,1,35°.,e7_corrige_problema_simples,FALSE,"35° seria a medida do próprio ângulo, não do arco."
EF.09.MAT.3.98,e7_escolha_problema_simples,2,70°.,e8_problema_simples_central,TRUE,Correto: arco = 2 × 35°.
EF.09.MAT.3.98,e7_escolha_problema_simples,3,"17,5°.",e7_corrige_problema_simples,FALSE,"17,5° seria metade, e aqui queremos o dobro."
EF.09.MAT.3.98,e7_corrige_problema_simples,1,"Entendido, continuar ➔",e8_problema_simples_central,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e8_problema_simples_central,1,"Entendido, continuar ➔",e9_uso_software_dinamico,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e9_uso_software_dinamico,1,"Entendido, continuar ➔",e9_escolha_software,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e9_escolha_software,1,"Ver dinamicamente que, para qualquer posição de P, o ângulo inscrito que vê o mesmo arco tem metade da medida do ângulo central/arco.",e10_problema_contextual_setor,TRUE,Correto: o foco é observar a relação se mantendo.
